id,česky,english,pronunciation
4446,křeče,fits,/fɪts/
4447,chemikálie,chemicals,/keɪmɪkəlz/
4448,naznačuje,suggests,/səʤeɪsts/
4449,průzkumy,surveys,/sɜːrveɪz/
4450,jednotky,units,/juːnəts/
4451,Buď zdáv!,ave,/ɑːveɪ/
4452,člen neurčitý,a,/ə/
4453,anime,anime,/ænɪmeɪ/
4454,souhrnný název pro počítačové sítě LAN,ethernet,/iːθɜːrnɛt/
4455,džíp,jeep,/ʤiːp/
4456,šněrovací polobotka,oxford,/ɑːksfɜːrd/
4457,schody,steps,/steɪps/
4458,vitenamky,thongs,N/A
4459,zbytky,ends,/eɪndz/
4460,dvoření (se),addresses,/ædreɪsɪz/
4461,kněžský stav,orders,/ɔːrdɜːrz/
4462,jsi,are,/ɑːr/
4463,měření sil,trials,/traɪəlz/
4464,rákosová tráva,flags,/flægz/
4465,hodnoty (mravní ap.),values,/væljuːz/
4466,barva,color,/kʌlɜːr/
4467,končiny,parts,/pɑːrts/
4468,prostý lid,commons,/kɑːmənz/
4469,kontrahentský,contracting,/kɑːntrəktɪŋ/
4470,konzultující,consulting,/kənsʌltɪŋ/
4471,rejda,roads,/rəʊdz/
4472,domy,doors,/dɔːrz/
4473,redigování (upravování textu),editing,/eɪdətɪŋ/
4474,naplácání (na zadek ap.),spanking,/spæŋkɪŋ/
4475,vody (moře),waters,/wɔːtɜːrz/
4476,aktualizační,updating,/əpdeɪtɪŋ/
4477,uložený,stored,/stɔːrd/
4478,zvyklosti,ways,/weɪz/
4479,umocněný,enhanced,/ɛnhænst/
4480,venku,outdoors,/aʊtdɔːrz/
4481,dostávající,getting,/geɪtɪŋ/
4482,háj,grove,/grəʊv/
4483,povinnosti,responsibilities,/riːspɑːnsəbɪlətiːz/
4484,trpaslík (pohádkový),gnome,/nəʊm/
4485,černý lak,japan,/ʤəpæn/
4486,vtípek (škádlivý),josh,/ʤɑːʃ/
4487,opálení,tan,/tæn/
4488,příbřežní,offshore,/ɔːfʃɔːr/
4489,olejové barvy,oils,/ɔɪlz/
4490,uctívat,worship,/wɜːrʃəp/
4491,kulečníkové koule (žert.),pills,/pɪlz/
4492,obroučky,frames,/freɪmz/
4493,jasně!,sorted,/sɔːrtɪd/
4494,sdílení,sharing,/ʃeɪrɪŋ/
4495,pozdravy komu (na konci dopisu ap.),regards,/rɪgɑːrdz/
4496,ty (bás.,thou,/ðaʊ/
4497,vyhýbání (se) (povinnostem),dodge,/dɑːʤ/
4498,zapřisáhlý (v názorech ap.),confirmed,/kənfɜːrmd/
4499,disponování,disposal,/dɪspəʊzəl/
4500,hrazení,boards,/bɔːrdz/
4501,potok,creek,/kriːk/
4502,zápalky,matches,/mæʧəz/
4503,pálenka,spirits,/spɪrɪts/
4504,tribuny,stands,/stændz/
4505,ventil(ek),valve,/vælv/
4506,tapeta,wallpaper,/wɔːlpeɪpɜːr/
4507,altový,alt,/ɑːlt/
4508,pařížský pouliční rváč,apache,/əpæʧiː/
4509,nanesení,applying,/əplaɪɪŋ/
4510,benzoe (přírodní pryskyřice ze styrače),benjamin,/beɪnʤəmən/
4511,svatá kniha,bible,/baɪbəl/
4512,hlavní třída (ve městě),broadway,/brɔːdweɪ/
4513,trenérství,coaching,/kəʊʧɪŋ/
4514,dokonání,completion,/kəmpliːʃən/
4515,vyhovět,comply,/kəmplaɪ/
4516,složený,composite,/kəmpɑːzət/
4517,stlačení,compression,/kəmpreɪʃən/
4518,uzavřený (dohoda ap.),concluded,/kənkluːdəd/
4519,formování (prostředím,conditioning,/kəndɪʃənɪŋ/
4520,potvrzení,confirmation,/kɑːnfɜːrmeɪʃən/
4521,kontrolovaný,controlled,/kəntrəʊld/
4522,řídící pracovník,controller,/kəntrəʊlɜːr/
4523,přeměněný,converted,/kənvɜːrtɪd/
4524,(o)chlazení,cooling,/kuːlɪŋ/
4525,korál,coral,/kɔːrəl/
4526,kosmetický,cosmetic,/kɑːzmeɪtɪk/
4527,kupon,coupon,/kuːpɔːn/
4528,kryt,covering,/kʌvɜːrɪŋ/
4529,utváření,creating,/kriːeɪtɪŋ/
4530,ježdění na kole,cycling,/saɪkəlɪŋ/
4531,dan (mistrovský stupeň),dan,/dæn/
4532,datovaný,dated,/deɪtɪd/
4533,určování stáří,dating,/deɪtɪŋ/
4534,děkan,dean,/diːn/
4535,doladit,debug,/diːbʌg/
4536,výzdoba (její styl),decor,/dɪkɔːr/
4537,obrana,defence,/dɪfeɪns/
4538,odložený,delayed,/dɪleɪd/
4539,smazaný,deleted,/dɪliːtəd/
4540,dodaný,delivered,/dɪlɪvɜːrd/
4541,delta (řeky ap.),delta,/deɪltə/
4542,demo,demo,/deɪməʊ/
4543,předvedený (postup ap.),demonstrated,/deɪmənstreɪtɪd/
4544,doupě,den,/deɪn/
4545,nasazení,deployment,/dɪplɔɪmənt/
4546,sklad(iště),depot,/diːpəʊ/
4547,popsaný,described,/dɪskraɪbd/
4548,stolní,desktop,/deɪsktɑːp/
4549,odhalení,detection,/dɪteɪkʃən/
4550,determinační,determining,/dɪtɜːrmənɪŋ/
4551,vyspělý,developed,/dɪveɪləpt/
4552,úchylný,deviant,/diːviːənt/
4553,ciferník (hodin ap.),dial,/daɪəl/
4554,dialog,dialog,/daɪəlɔːg/
4555,rozdílový,differential,/dɪfɜːreɪnʃəl/
4556,(s)trávit,digest,/daɪʤeɪst/
4557,robertek (slang.),dildo,/dɪldəʊ/
4558,namířený (snaha ap.),directed,/dɜːreɪktəd/
4559,směrnice,directive,/dɜːreɪktɪv/
4560,odmítnutí (odpovědnosti ap.),disclaimer,/dɪskleɪmɜːr/
4561,diskontovaný,discounted,/dɪskaʊntɪd/
4562,(pro)pustit,discharge,/dɪsʧɑːrʤ/
4563,odbavený,dispatched,/dɪspæʧt/
4564,vystavený,displayed,/dɪspleɪd/
4565,(bot.) rozeklaný,divided,/dɪvaɪdɪd/
4566,potápění,diving,/daɪvɪŋ/
4567,vzít si na sebe,don,/dɑːn/
4568,stažený (data),downloaded,/daʊnləʊdɪd/
4569,hnaný,driven,/drɪvən/
4570,snížený (přízemí ap.),dropped,/drɑːpt/
4571,stará (žena,dutch,/dʌʧ/
4572,vydělaný,earned,/ɜːrnd/
4573,redakční,editorial,/ɛdətɔːriːəl/
4574,osázený (perlami ap.),embedded,/ɛmbeɪdɪd/
4575,oprávněný,enabled,/ɛneɪbəld/
4576,zmocňovací (zákon ap.),enabling,/ɛneɪbəlɪŋ/
4577,povzbuzený,encouraged,/ɛnkɜːrɪʤd/
4578,(za)šifrování,encryption,/ɛnkrɪpʃən/
4579,zápis,enrollment,/ɛnrəʊlmənt/
4580,náběžný (pro vsazení ap.),entering,/eɪntɜːrɪŋ/
4581,erotický,erotic,/ɪrɑːtɪk/
4582,navazování (vztahů ap.),establishing,/ɪstæblɪʃɪŋ/
4583,měna EU,euro,/juːrəʊ/
4584,došetřený,examined,/ɪgzæmənd/
4585,zaskvít se,excel,/ɪkseɪl/
4586,znamenitost,excellence,/eɪksələns/
4587,vyjímečný,exceptional,/ɪkseɪpʃənəl/
4588,úryvek,excerpt,/eɪksɜːrpt/
4589,provedený,executed,/eɪksəkjuːtɪd/
4590,(polygr.) rozšířený,expanded,/ɪkspændəd/
4591,rozšiřující se,expanding,/ɪkspændɪŋ/
4592,odhalený,exposed,/ɪkspəʊzd/
4593,vyjádřený,expressed,/ɪkspreɪst/
4594,(ze)vnějšek,exterior,/ɪkstɪriːɜːr/
4595,obličejový,facial,/feɪʃəl/
4596,lemovka,facing,/feɪsɪŋ/
4597,nezdařený,failed,/feɪld/
4598,klesání,falling,/fɑːlɪŋ/
4599,uváděný (film ap.),featured,/fiːʧɜːrd/
4600,spolu-,fellow,/feɪləʊ/
4601,evidenční,filing,/faɪlɪŋ/
4602,plný čeho,filled,/fɪld/
4603,prstoklad (při hře),fingering,/fɪŋgɜːrɪŋ/
4604,květinkový,floral,/flɔːrəl/
4605,střídaný,followed,/fɑːləʊd/
4606,písmo,font,/fɑːnt/
4607,(vy)nucený,forced,/fɔːrst/
4608,brod(ek),ford,/fɔːrd/
4609,pevnost,fort,/fɔːrt/
4610,směs(ice),fusion,/fjuːʒən/
4611,horské údolí (ScoE),glen,/gleɪn/
4612,bůh,god,/gɑːd/
4613,jedoucí,going,/gəʊɪŋ/
4614,gurmánský,gourmet,/gʊrmeɪ/
4615,poskytnutý,granted,/græntəd/
4616,bezúplatný,gratis,/grætəs/
4617,mřížka,grid,/grɪd/
4618,dospělý,grown,/grəʊn/
4619,záliv,gulf,/gʌlf/
4620,kdyby (místo if na počátku věty),had,/hæd/
4621,událost (umělecká ap.),happening,/hæpənɪŋ/
4622,mající,having,/hævɪŋ/
4623,slyšený,heard,/hɜːrd/
4624,držený (v ruce ap.),held,/heɪld/
4625,jednotka indukčnosti,henry,/heɪnriː/
4626,zvěstovat,herald,/heɪrəld/
4627,hrubé lněné plátno,holland,/hɑːlənd/
4628,doufání,hoping,/həʊpɪŋ/
4629,nadržený (slang.),horny,/hɔːrniː/
4630,moderovaný,hosted,/həʊstɪd/
4631,hostitelský (pořádající),hosting,/həʊstɪŋ/
4632,kříženec,hybrid,/haɪbrəd/
4633,označovaný,indicated,/ɪndəkeɪtəd/
4634,inspirovaný,inspired,/ɪnspaɪɜːrd/
4635,emitovaný,issued,/ɪʃuːd/
4636,spojování,joining,/ʤɔɪnɪŋ/
4637,shoda,keeping,/kiːpɪŋ/
4638,dohled (prostor,ken,/keɪn/
4639,klávesnice,keyboard,/kiːbɔːrd/
4640,klíčové slovo,keyword,/kiːwɜːrd/
4641,kladený,laid,/leɪd/
4642,odpálený,launched,/lɔːnʧt/
4643,odjezd,leaving,/liːvɪŋ/
4644,vedený kým,led,/leɪd/
4645,licensovat,license,/laɪsəns/
4646,evidovaný na seznamu chráněných budov,listed,/lɪstəd/
4647,delší,longer,/lɔːŋgɜːr/
4648,louisdor (francouzská zlatá mince),louis,/luːɪs/
4649,vyrobený,made,/meɪd/
4650,mapovací,mapping,/mæpɪŋ/
4651,(po)kazit (plány ap.),mar,/mɑːr/
4652,moře (tmavé oblasti na Měsíci či Marsu),maria,/mɜːriːə/
4653,výrazný,marked,/mɑːrkt/
4654,tržnice,mart,/mɑːrt/
4655,válečnický,martial,/mɑːrʃəl/
4656,masáž,massage,/məsɑːʒ/
4657,(pro)střední,median,/miːdiːən/
4658,zboží (prodávané),merchandise,/mɜːrʧəndaɪz/
4659,posel,messenger,/meɪsənʤɜːr/
4660,pozměněný,modified,/mɑːdəfaɪd/
4661,podpěra,mounting,/maʊntɪŋ/
4662,dojatý,moved,/muːvd/
4663,výživa,nutrition,/nuːtrɪʃən/
4664,nylon(ový),nylon,/naɪlɑːn/
4665,vyskytnutý,occurred,/əkɜːrd/
4666,odklopený,opened,/əʊpənd/
4667,taťka,pa,/pɑː/
4668,par (normální počet úderů na jednu jamku),par,/pɑːr/
4669,odhlasovaný (zákon ap.),passed,/pæst/
4670,(vy)placení,paying,/peɪɪŋ/
4671,perla,pearl,/pɜːrl/
4672,potrubní,pipeline,/paɪplaɪn/
4673,(na/za)mířený (zbraň ap.),pointed,/pɔɪntɪd/
4674,jazýček vah,pointer,/pɔɪntɜːr/
4675,(hud.) polyfonní,polyphonic,/pɑːlɪfɑːnɪk/
4676,porno(grafický),porn,/pɔːrn/
4677,portál,portal,/pɔːrtəl/
4678,poštovní,postage,/pəʊstəʤ/
4679,poštovní,postal,/pəʊstəl/
4680,poslaný (poštou),posted,/pəʊstɪd/
4681,kontování,posting,/pəʊstɪŋ/
4682,poháněný (elektřinoi ap.),powered,/paʊɜːrd/
4683,moderovaný,presented,/priːzeɪntɪd/
4684,propagující,promoting,/prəməʊtɪŋ/
4685,propagační,promotional,/prəməʊʃənəl/
4686,výhledový,prospective,/prəspeɪktɪv/
4687,chráněný,protected,/prəteɪktɪd/
4688,ochraňování,protecting,/prəteɪktɪŋ/
4689,prokázaný,proven,/pruːvən/
4690,zmocněnec,proxy,/prɑːksiː/
4691,punk,punk,/pʌŋk/
4692,kupovaný,purchased,/pɜːrʧəst/
4693,zařazení,putting,/pʌtɪŋ/
4694,krajta,python,/paɪθɑːn/
4695,čtvrtlení,quarterly,/kwɔːrtɜːrliː/
4696,vyvýšený,raised,/reɪzd/
4697,pozdvižení,raising,/reɪzɪŋ/
4698,beran,ram,/ræm/
4699,rap(ovat),rap,/ræp/
4700,obdržený,received,/rəsiːvd/
4701,obdržení,receiving,/rəsiːvɪŋ/
4702,rákos,reed,/riːd/
4703,odkaz (zkráceně),ref,/reɪf/
4704,propuštěný,released,/riːliːst/
4705,oddělaný,removed,/riːmuːvd/
4706,obchoďák,rep,/reɪp/
4707,ohlášený,reported,/riːpɔːrtɪd/
4708,úložiště (bezpečné),repository,/riːpɑːzətɔːriː/
4709,představující,representing,/rɛprɪzeɪntɪŋ/
4710,reprodukovaný (zvuk,reproduced,/riːprəduːst/
4711,odměřený,reserved,/rɪzɜːrvd/
4712,přenastavit,reset,/riːseɪt/
4713,odporující,resistant,/rɪzɪstənt/
4714,zdroj (užitelné kapacity),resource,/riːsɔːrs/
4715,otáčkový,rev,/reɪv/
4716,oponovaný,reviewed,/riːvjuːd/
4717,opáčko,revision,/riːvɪʒən/
4718,červenka (obecná),robin,/rɑːbən/
4719,týkající se antikvy,roman,/rəʊmən/
4720,směrovací,routing,/raʊtɪŋ/
4721,chycený (penalta ap.),saved,/seɪvd/
4722,skener(ový),scanner,/skænɜːr/
4723,dosažený (body),scored,/skɔːrd/
4724,(za)plombovaný (zásilka ap.),sealed,/siːld/
4725,hledací,searching,/sɜːrʧɪŋ/
4726,místa k sezení,seating,/siːtɪŋ/
4727,viděný,seen,/siːn/
4728,vybírání,selecting,/səleɪktɪŋ/
4729,půldomek,semi,/seɪmiː/
4730,obesílání (výstavy ap.),sending,/seɪndɪŋ/
4731,seriál (řidč.),serial,/sɪriːəl/
4732,promítaný (film ap.),shown,/ʃəʊn/
4733,časově (na)plánovaný,scheduled,/skeɪʤʊld/
4734,rozvrhování,scheduling,/skeɪʤʊlɪŋ/
4735,se znaménkem,signed,/saɪnd/
4736,podepsání,signing,/saɪnɪŋ/
4737,(na)zpívání,singing,/sɪŋɪŋ/
4738,kovář,smith,/smɪθ/
4739,kouření,smoking,/sməʊkɪŋ/
4740,zdířka,socket,/sɑːkət/
4741,nevyžádána pošta,spam,/spæm/
4742,mluvení,speaking,/spiːkɪŋ/
4743,specifikace (hov.),spec,/speɪk/
4744,brejle (slang.),specs,/speɪks/
4745,strávený (čas),spent,/speɪnt/
4746,bodovka,spotlight,/spɑːtlaɪt/
4747,nakrojený (bochník ap.),started,/stɑːrtɪd/
4748,zaražený,stopped,/stɑːpt/
4749,dělení žáků do prospěchových kategorií,streaming,/striːmɪŋ/
4750,uvíznutý,stuck,/stʌk/
4751,(předem) promyšlený,studied,/stʌdiːd/
4752,studování,studying,/stʌdiːɪŋ/
4753,rydlo (výtvarnické,stylus,/staɪləs/
4754,sublimovat,sublime,/səblaɪm/
4755,podrobení (se),submission,/səbmɪʃən/
4756,předložený,submitted,/səbmɪtɪd/
4757,předplatit (si),subscribe,/səbskraɪb/
4758,cumlání,sucking,/sʌkɪŋ/
4759,dohled(ový),supervision,/suːpɜːrvɪʒən/
4760,příloha,supplement,/sʌpləmənt/
4761,zásobovaný,supplied,/səplaɪd/
4762,(hrající) ve vedlější roli,supporting,/səpɔːrtɪŋ/
4763,příboj(ový),surf,/sɜːrf/
4764,prohazování,switching,/swɪʧɪŋ/
4765,obchodní sdružení,syndicate,/sɪndɪkət/
4766,cedulka,tab,/tæb/
4767,obsazený,taken,/teɪkən/
4768,hovořící,talking,/tɔːkɪŋ/
4769,zdanění,taxation,/təkseɪʃən/
4770,obracet (seno),ted,/teɪd/
4771,průmka (škola,tech,/teɪk/
4772,vyprávění,telling,/teɪlɪŋ/
4773,tobě,thee,/ðiː/
4774,nehet na palci (ruky),thumbnail,/θʌmneɪl/
4775,sýkorka(zool.),tit,/tɪt/
4776,sledovaný,tracked,/trækt/
4777,dělení žáků do prospěchových skupin,tracking,/trækɪŋ/
4778,(pro/vy/za)školený,trained,/treɪnd/
4779,přepis,transcript,/trænskrɪpt/
4780,přenášený,transmitted,/trənsmɪtɪd/
4781,cestovní,traveling,/trævəlɪŋ/
4782,upravený,treated,/triːtɪd/
4783,putovat,trek,/treɪk/
4784,mající důvěru (jemuž někdo důvěřuje),trusted,/trʌstɪd/
4785,školné,tuition,/tjuːɪʃən/
4786,nasměrovaný,turned,/tɜːrnd/
4787,odbočka,turning,/tɜːrnɪŋ/
4788,ultra,ultra,/ʌltrə/
4789,podzemní,underground,/ʌndɜːrgraʊnd/
4790,nepojmenovaný,untitled,N/A
4791,ke,unto,/ʌntuː/
4792,nadcházející,upcoming,/ʌpkəmɪŋ/
4793,zlepšit,upgrade,/əpgreɪd/
4794,potvrzení platnosti,validation,/vælədeɪʃən/
4795,lehký čtyřkolový kočár (se skláoěcí střechou),victoria,/vɪktɔːriːə/
4796,sledování (televize),viewing,/vjuːɪŋ/
4797,hostující,visiting,/vɪzɪtɪŋ/
4798,vyhůídka,vista,/vɪstə/
4799,prázdno (absence něčeho či někoho),void,/vɔɪd/
4800,sexuální slídil,voyeur,/vɔɪjuːr/
4801,(očekání,waiting,/weɪtɪŋ/
4802,hledaný (zločinec ap.),wanted,/wɔːntɪd/
4803,králičí nory,warren,/wɔːrən/
4804,únavný,wearing,/weɪrɪŋ/
4805,vzít si koho (zast.),wed,/weɪd/
4806,čaroděj,wizard,/wɪzɜːrd/
4807,pracovní síla,workforce,/wɜːrkfɔːrs/
4808,vyřadit pálkaře míčkem hozeným mimo pálku (v kriketu),york,/jɔːrk/
4809,nadnášený (větrem ap.),carried,/kæriːd/
4810,domácí potřeby,housewares,/haʊswɛrz/
4811,miláček,hon,/hɑːn/
4812,disk (počítače ap.),disk,/dɪsk/
4813,pracovník na výpomoc/záskok,temp,/teɪmp/
4814,velkoobchod,wholesale,/həʊlseɪl/
4815,(výp.) stažitelný,downloadable,N/A
4816,vodopády,falls,/fɔːlz/
4817,zkoušený (trpící,tried,/traɪd/
4818,známky,results,/rɪzʌlts/
4819,držení těla (hl. vzpřímené),setup,/seɪtəp/
4820,stovky (lidí),hundreds,/hʌndrədz/
4821,větvoví,branches,/brænʧəz/
4822,mužstvo,men,/meɪn/
4823,nájezd (nástup účinku drogy,adam,/ædəm/
4824,speciální jednotky,corps,/kɔːr/
4825,spoje,telecom,/teɪləkɑːm/
4826,občanstvo (kolektivně občané),commonwealth,/kɑːmənwɛlθ/
4827,nafta,diesel,/diːsəl/
4828,id (psych.,id,/ɪd/
4829,kvalifikace,expertise,/ɛkspɜːrtiːz/
4830,mullti-,multi,/mʌltiː/
4831,trans,trans,/trænz/
4832,spolu s,cum,/kʌm/
4833,fa (solmizační slabika),fa,N/A
4834,fakta,facts,/fækts/
4835,bukkake,bukkake,/buːkɑːkɛ/
4836,kubických centrimetrů,cc,/siːsiː/
4837,přispěný,contributed,/kəntrɪbjuːtɪd/
4838,panda červená,firefox,/faɪɜːrfɔːks/
4839,piškotový ovocný dort,charlotte,/ʃɑːrlət/
4840,chí,chi,/kaɪ/
4841,mi (solmizační slabika),mi,/miː/
4842,vykládaný,understood,/əndɜːrstʊd/
4843,mladší (junior),younger,/jʌŋgɜːr/
4844,lenochod tříprstý,ai,/aɪ/
4845,jakýsi,an,/æn/
4846,analogie,analog,/ænəlɔːg/
4847,konexe,connections,/kəneɪkʃənz/
4848,čurák,dick,/dɪk/
4849,písmeno n,en,/eɪn/
4850,šoustat,fuck,/fʌk/
4851,tanec s výměnou partnerů (US),german,/ʤɜːrmən/
4852,direktivy,guidelines,/gaɪdlaɪnz/
4853,sss-sss (citoslovce upoutání pozornosti),hist,N/A
4854,haha,ho,/həʊ/
4855,káva,java,/ʤɑːvə/
4856,licencování,licensing,/laɪsənsɪŋ/
4857,spol. s r.o.,ltd,/lɪmɪtɪd/
4858,á,oh,/əʊ/
4859,biják (slang.),pic,/pɪk/
4860,požadovaný,requested,/rɪkweɪstɪd/
4861,přehled (děje knihy),synopsis,/sɪnɑːpsɪs/
4862,skrz,thru,/θruː/
4863,výstražné návěstí,warner,/wɔːrnɜːr/
4864,vybojovaný,won,/wʌn/
4865,skončit,x,/eɪks/
4866,sázeč(ka) (polygr.),comp,/kɑːmp/
4867,zkratka decilitr,dl,N/A
4868,obsah (nádoby,contents,/kɑːntɛnts/
4869,nejvzdálenější část přídě ve výšce hlavní paluby,eyes,/aɪz/
4870,zkratka gram,gm,/ʤiːeɪm/
4871,zkratka jinými slovy,ie,N/A
4872,zkratka kilogram,kg,N/A
4873,zkratka kilometr,km,N/A
4874,široký sval zádový (slang.),lat,/lɑːt/
4875,libra (hmotnost),lb,/paʊnd/
4876,zkratka nanometr,nm,N/A
4877,otáčky za minutu,rpm,/ɑːrpiːeɪm/
4878,ponožky (US),sox,/sɑːks/
4879,si (,ti,/tiː/
4880,var (jednotka jalového výknu),var,N/A
4881,zkratka rok,yr,N/A
4882,barvy (národní ap.),colours,/kʌlɜːrz/
4883,poradce,advisor,/ədvaɪzɜːr/
4884,biografie (zkr.),bio,/baɪəʊ/
4885,brazilský,brazilian,/brəzɪljən/
4886,zkratka kalorie,cal,/kæl/
4887,minulý čas do,did,/dɪd/
4888,maník (slang.),johnny,/ʤɑːniː/
4889,veřejná akciová/obchodní společnost (jejíž kapitálové podíly se veřejně obchodují,plc,N/A
4890,předpis,reg,/reɪg/
4891,stoupající,rising,/raɪzɪŋ/
4892,zásoby,supplies,/səplaɪz/
4893,zkratka video,vid,N/A
4894,(jedna) unce (drogy hl. marihuany,z,/ziː/
4895,osoby,persons,/pɜːrsənz/
4896,on sth zpráva,gen,/ʤeɪn/
4897,hajzl (US slang.),john,/ʤɑːn/
4898,nočník (GB slang.),po,/pəʊ/
4899,mouka druhé jakosti,seconds,/seɪkəndz/
4900,muzika,sounds,/saʊndz/
4901,rejstřík varhan,stops,/stɑːps/
4902,(osobní) věci,things,/θɪŋz/
4903,jeden (slang.,un,/ʌn/
4904,oči (slang.) * His lamps are closed. He’s asleep or dead.,lamps,/læmps/
4905,sluha (livrejovaný,buttons,/bʌtənz/
4906,trdlo,charlie,/ʧɑːrliː/
4907,určitý člen the (slang.),da,/dɑː/
4908,posraný,fucked,/fʌkt/
4909,joint (cigareta marihuany,j,/ʤeɪ/
4910,maximum,max,/mæks/
4911,sexy mamina (atraktivní matka středního věku,milf,N/A
4912,moment,mo,/məʊ/
4913,mimo,rats,/ræts/
4914,dík(y),ta,/tɑː/
4915,hadry (oblečení,threads,/θreɪdz/
4916,střed (pokoje,centre,/seɪntɜːr/
4917,ohledně čeho,re,/reɪ/
4918,vytvořený,cr,N/A
4919,návštěvy obchdního reprezentanta,calls,/kɔːlz/
4920,dlouhý (ScoW),lang,/læŋ/
4921,matoliny (zbytky vinné révy nebo jiného ovoce po lisováni),marc,/mɑːrk/
4922,soudní vykonavatel (US),marshall,/mɑːrʃəl/
4923,jednání,negotiations,/nəgəʊʃiːeɪʃənz/
4924,komplex budov,limits,/lɪməts/
4925,moc,lots,/lɑːts/
4926,periferní zařízení (počítače),peripherals,/pɜːrɪfɜːrəlz/
4927,super,tops,/tɑːps/
4928,haksny (slang.),dogs,/dɑːgz/
4929,alfabetický,alphabetical,/ælfəbeɪtɪkəl/
4930,chování (jednání),behaviour,/bɪheɪvjɜːr/
4931,blogování,blogging,/blɔːgɪŋ/
4932,kupovaný,bought,/bɑːt/
4933,nastěhovaný (do bytu ap.),brought,/brɔːt/
4934,vzdělání,ed,/eɪd/
4935,inkoustový (tiskárna ap.),inkjet,/ɪŋkʤɛt/
4936,all (ScoE),aa,N/A
4937,kakáč (GB),jerry,/ʤeɪriː/
4938,bota (hrubá chyba,barry,/bæriː/
4939,antivirus(ový),antivirus,/æntiːvaɪrəs/
4940,řetízek ke kapesním hodinkám (připevněný k vestě ap.),albert,/ælbɜːrt/
4941,boston - karetní hra pro,boston,/bɑːstən/
4942,továrna,hong,/hɔːŋ/
4943,paprika čili,chile,/ʧɪliː/
4944,klášter (východní církve),laura,/lɔːrə/
4945,krepna (nástroj k přenášení kamenných kvádrů),lewis,/luːɪs/
4946,moře,loads,/ləʊdz/
4947,filmová studia (nahrávací),studios,/stuːdiːəʊz/
4948,slova (co kdo řekl či napsal),words,/wɜːrdz/
4949,lesy,woods,/wʊdz/
4950,zdroje,sources,/sɔːrsəz/
4951,srajda (US slang.) *  I can’t go too far from the little boys’ room. I got the movies.,movies,/muːviːz/
4952,čtverek - základní délková míra pro formát,em,/eɪm/
4953,ach,ah,/ɑː/
4954,singulár od be,am,/æm/
4955,doplňková hodnota sinu daného úhlu (,covers,/kʌvɜːrz/
4956,žebříček (hudební),charts,/ʧɑːrts/
4957,ve/za dne (opakovaně,days,/deɪz/
4958,osoba jednotného čísla od do,does,/dʌz/
4959,varlata (slang.),stones,/stəʊnz/
4960,drahoušek (ScoE),jo,/ʤəʊ/
4961,záběr pod sukně (slang.),upskirt,N/A
4962,bradla,bars,/bɑːrz/
4963,pumpava obecná (bot.),clocks,/klɑːks/
4964,spojovací linka (tečkovaná - v obsahu ap.),leaders,/liːdɜːrz/
4965,záložák,reserves,/rɪzɜːrvz/
4966,bydlení,rooms,/ruːmz/
4967,mnoho,scores,/skɔːrz/
4968,počet míst k sezení,seats,/siːts/
4969,zpráva o činnosti (obchodní společnosti ap.),transactions,/trənzækʃənz/
4970,vojáci,troops,/truːps/
4971,kniha hostů (v hotelu ap.),guestbook,N/A
4972,pracky  (svalnaté paže,guns,/gʌnz/
4973,hodina (zkratka od hour),h,/eɪʧ/
4974,skriptovací jazyk (využívaný při tvorbě webových stránek ap.),javascript,/ʤɑːvəskrɪpt/
4975,zeštíhlit,jeff,/ʤeɪf/
4976,držený (kde,kept,/keɪpt/
4977,druh irského skotu,kerry,/keɪriː/
4978,končím,keys,/kiːz/
4979,vědomí (názory,lights,/laɪts/
4980,omezení,limitations,/lɪmɪteɪʃənz/
4981,golfové hřiště (u moře),links,/lɪŋks/
4982,kolbiště,lists,/lɪsts/
4983,slovo,logos,/ləʊgəʊz/
4984,nejnižší,lowest,/ləʊəst/
4985,písmeno hebrejské abecedy,mem,N/A
4986,potřeby,occasions,/əkeɪʒənz/
4987,upravit se Photoshopu,photoshop,/fəʊtəʊʃɑːp/
4988,(pohybující se) v rozsahu od čeho do čeho,ranging,/reɪnʤɪŋ/
4989,termostat (hov.),stat,/stæt/
4990,zkratka od standard,std,N/A
4991,náhradníci porotců (z řad diváků) - se slovesem v mn.č.,tales,/teɪlz/
4992,slzy,tears,/teɪrz/
4993,haldy,tons,/tʌnz/
4994,(e)hmm (váhání v řeči),um,/ʌm/
4995,každý víkend (pravidelně,weekends,/wiːkɛndz/
